SKU,NAME,PRICE,RETAIL_PRICE,WEIGHT,LENGTH,WIDTH,HEIGHT,QUANTITY,LASTUPDATE,LAST_QUANTITY_UPDATE,LAST_PRICE_UPDATE,LAST_PRICE_CHANGE,ITMGRP_NAME,CLASS1_NAME,CLASS2_NAME,BARCODE1
CB132G,"Depression Dish Set, 5Pc, Green",3.13,6.25,0,0,0,0,36,4/9/2019,4/9/2019,10/18/2010,0.63,ACCESSORIES,PLACE SETTINGS,NONE,7.50E+11
CB132J,"Place Setting, 5Pc Jadite",3.13,6.26,0,0,0,0,17,4/8/2019,4/8/2019,10/18/2010,0.63,ACCESSORIES,PLACE SETTINGS,NONE,7.50E+11
CB132P,"Depression Dish Set, 5Pc Pink",3.13,6.25,0,0,0,0,43,4/30/2019,4/30/2019,10/18/2010,0.63,ACCESSORIES,PLACE SETTINGS,NONE,7.50E+11
CB133,Ftd. Relish Dish With 2 Trays,4.5,9,0,0,0,0,6,1/4/2019,1/4/2019,10/18/2010,0.9,ACCESSORIES,PLACE SETTINGS,NONE,7.50E+11
CB134,Washington Silhouettes  2/Pk,2.25,4.5,0,0,0,0,19,4/11/2019,4/11/2019,10/18/2010,0.45,ACCESSORIES,PICTURES & FRAMES,NONE,7.50E+11
CB135,Town Crier/Lamplighter Silhouettes,2.25,4.5,0,0,0,0,11,4/11/2019,4/11/2019,10/18/2010,0.45,ACCESSORIES,PICTURES & FRAMES,NONE,7.50E+11
CB136,Plate Holder,2,3.99,0,0,0,0,27,5/2/2019,5/2/2019,10/18/2010,0.4,ACCESSORIES,PLATES,NONE,7.50E+11
CB137,Feather Duster**Assorted,2.88,5.75,0,0,0,0,4,4/19/2019,4/19/2019,8/17/2016,-0.38,ACCESSORIES,CLEANING,NONE,7.50E+11
CB140B,"Circus Dish Set, Bright",5.75,11.5,0,0,0,0,17,4/15/2019,4/15/2019,6/17/2016,0.25,ACCESSORIES,PLACE SETTINGS,NONE,7.50E+11
CB140P,"Circus Dish Set, Pastel",5.75,11.5,0,0,0,0,11,1/4/2019,1/4/2019,6/17/2016,-3.5,ACCESSORIES,PLACE SETTINGS,NONE,7.50E+11
CB142,Soda & Sundae In Glass Dishes,4.5,9,0,0,0,0,23,4/11/2019,4/11/2019,10/18/2010,0.9,ACCESSORIES,PLACE SETTINGS,NONE,7.50E+11
CB144,"Canister Set, Pink Floral",6,12,0,0,0,0,0,3/11/2019,3/11/2019,10/18/2010,1.2,ACCESSORIES,KITCHEN,NONE,7.50E+11
CB144J,"Canister Set, Jadite",6.5,13,0,0,0,0,29,4/22/2019,4/22/2019,10/18/2010,1.3,ACCESSORIES,KITCHEN,NONE,7.50E+11
CB145,Gumball Machine,4.75,9.5,0,0,0,0,17,5/2/2019,5/2/2019,10/18/2010,0.95,ACCESSORIES,GENERAL STORE,NONE,7.50E+11
CB147,Counter-Top Gumball Machine,4.75,9.5,0,0,0,0,19,4/22/2019,4/22/2019,10/18/2010,0.95,ACCESSORIES,GENERAL STORE,NONE,7.50E+11
CB149,Peanut Machine,4.75,9.5,0,0,0,0,7,4/22/2019,4/22/2019,10/18/2010,0.95,ACCESSORIES,GENERAL STORE,NONE,7.50E+11
CB150,Small Eagle Mirror,6,12,0,0,0,0,15,3/19/2019,3/19/2019,10/18/2010,1.2,ACCESSORIES,MIRRORS,NONE,7.50E+11
CB151,Holy Bible,1.5,3,0,0,0,0,18,4/17/2019,4/17/2019,10/18/2010,0.3,ACCESSORIES,BOOKS & MAGAZINES,NONE,7.50E+11
CB152,Rooster And Nesting Hen Figurines,2.5,5,0,0,0,0,18,4/19/2019,4/19/2019,10/18/2010,0.5,ACCESSORIES,KITCHEN,NONE,7.50E+11
CB152A,"Rooster and Hen Figurines, Amber",2.5,5,0,0,0,0,62,4/30/2019,4/30/2019,10/18/2010,0.5,ACCESSORIES,CANDY DISH,NONE,7.50E+11
CB152G,"Rooster and Nesting Hen Figurines, Green",2.5,5,0,0,0,0,71,4/30/2019,4/30/2019,10/18/2010,0.5,ACCESSORIES,CANDY DISH,NONE,7.50E+11
CB152J,"Rooster & Hen Figurines, Jadite",2.5,5,0,0,0,0,7,4/30/2019,4/30/2019,10/18/2010,0.5,ACCESSORIES,CANDY DISH,NONE,7.50E+11
CB152P,"Rooster and Hen Figurines, Pink",2.5,5,0,0,0,0,22,4/30/2019,4/30/2019,10/18/2010,0.5,ACCESSORIES,CANDY DISH,NONE,7.50E+11
CB153,"Lace-Edged Plates, (3)",3,6,0,0,0,0,13,4/30/2019,4/30/2019,10/18/2010,0.6,ACCESSORIES,PLACE SETTINGS,NONE,7.50E+11
CB153CL,"Lace-Edged Plates, 3Pc Crystal Clear",3,6,0,0,0,0,15,3/28/2019,3/28/2019,10/18/2010,0.6,ACCESSORIES,PLACE SETTINGS,NONE,7.50E+11
CB153J,"Lace-Edged Plates, 3Pc, Jadite",3,6,0,0,0,0,38,4/1/2019,4/1/2019,10/18/2010,0.6,ACCESSORIES,PLACE SETTINGS,NONE,7.50E+11
CB153P,"Lace-Edged Plates, 3Pc, Transparent Pink",3,6,0,0,0,0,32,3/28/2019,3/28/2019,10/18/2010,0.6,ACCESSORIES,PLACE SETTINGS,NONE,7.50E+11
CB154,Delft Canisters,6,12,0,0,0,0,0,1/23/2018,1/23/2018,10/18/2010,1.2,ACCESSORIES,KITCHEN,NONE,7.50E+11
CB156,Coal Scuttle With Shovel & Coal,1.75,3.5,0,0,0,0,68,4/30/2019,4/30/2019,10/18/2010,0.35,ACCESSORIES,FIREPLACE,NONE,7.50E+11
CB157,Kitchen Pump,2.25,4.5,0,0,0,0,50,5/2/2019,5/2/2019,12/14/2011,0.5,ACCESSORIES,KITCHEN,NONE,7.50E+11
CB158,Milk Can,4,8,0,0,0,0,65,4/24/2019,4/24/2019,10/18/2010,0.8,ACCESSORIES,KITCHEN,NONE,7.50E+11
CB158BK,"Milk Can, Black with Decal",4,8,0,0,0,0,14,4/30/2019,4/30/2019,10/18/2010,0.8,ACCESSORIES,KITCHEN,NONE,7.50E+11
CB159,"Chamber Pot Set, 9/Pc",4.25,8.5,0,0,0,0,9,3/20/2019,3/20/2019,10/18/2010,0.85,ACCESSORIES,BED AND BATH,NONE,7.50E+11
CB160,Victorian Dresser Set,4,8,0,0,0,0,86,5/2/2019,5/2/2019,10/18/2010,0.8,ACCESSORIES,BED AND BATH,NONE,7.50E+11
CB161,"Candelabra, Red/Gold",7.5,15,0,0,0,0,0,11/23/2016,7/19/2016,10/18/2010,1.5,ACCESSORIES,CANDLESTICK,NONE,7.50E+11
CB164,"Candlesticks with Candy Dish Set, 3Pc",5.25,10.5,0,0,0,0,0,4/30/2019,4/30/2019,10/18/2010,1.05,ACCESSORIES,CANDLESTICK,NONE,7.50E+11
CB165,"Candy Dish with Vases, 3Pc Set",5.25,10.5,0,0,0,0,10,4/30/2019,4/30/2019,10/18/2010,1.05,ACCESSORIES,CANDY DISH,NONE,7.50E+11
CB2200,M-156 Coal Scuttle Minikit,1.2,2,0,0,0,0,40,4/15/2019,4/15/2019,10/18/2010,0.24,ACCESSORIES,MISC,KIT,7.50E+11
CB2202,"M-158 Milkcan Minikit, Silver",3,5,0,0,0,0,3,4/1/2019,4/1/2019,10/18/2010,0.6,ACCESSORIES,MISC,KIT,7.50E+11
CB2202BK,"M-158 Milkcan Minikit, Black",2.7,4.5,0,0,0,0,26,4/30/2019,4/30/2019,10/18/2010,0.54,ACCESSORIES,MISC,KIT,7.50E+11
CB2203,M-159 Chamber Pot Set Minikit,2.4,4,0,0,0,0,21,4/30/2019,4/30/2019,10/18/2010,0.48,ACCESSORIES,BED AND BATH,KIT,7.50E+11
CB2205,M-161 Bathroom Accessories Minikit,3,5,0,0,0,0,130,4/16/2019,4/16/2019,10/18/2010,0.6,ACCESSORIES,BED AND BATH,KIT,7.50E+11
CB2206,"M-70C Cake Plate/Candlesticks Minikit, Crystal",2.4,4,0,0,0,0,0,9/12/2018,9/12/2018,10/18/2010,0.48,ACCESSORIES,CAKE PLATE,KIT,7.50E+11
CB2207,"M-70W Cake Plt/Candlestks Minikit, White",2.4,4,0,0,0,0,14,2/8/2019,2/8/2019,10/18/2010,0.48,ACCESSORIES,CAKE PLATE,KIT,7.50E+11
CB2208,"M-120C Punch Bowl Set Minikit, Crystal",2.7,4.5,0,0,0,0,28,3/13/2019,3/13/2019,10/18/2010,0.54,ACCESSORIES,PUNCH BOWL,KIT,7.50E+11
CB2209,"M-120W Punch Bowl Set Minikit, White",2.7,4.5,0,0,0,0,18,4/5/2019,4/5/2019,10/18/2010,0.54,ACCESSORIES,PUNCH BOWL,KIT,7.50E+11
CB2210,M-160 Victorian Dresser Set Minikit,2.7,4.5,0,0,0,0,83,5/2/2019,5/2/2019,10/18/2010,0.54,ACCESSORIES,BED AND BATH,KIT,7.50E+11
CB2211,"M-162 Dishes & Silver, 4 Sets, Minikit",6.6,11,0,0,0,0,1,4/30/2019,4/30/2019,10/18/2010,1.32,ACCESSORIES,PLACE SETTINGS,KIT,7.50E+11
CB2212,"M-163 Cookware Minikit, 14 Pcs., Gray",5.4,9,0,0,0,0,30,3/11/2019,3/11/2019,10/18/2010,1.08,ACCESSORIES,COOKWARE,KIT,7.50E+11
CB2213,"Cookware Kit, Black, 14 Pcs.",4.5,9,0,0,0,0,16,4/16/2019,4/16/2019,10/18/2010,0.9,ACCESSORIES,COOKWARE,KIT,7.50E+11
CB2214,"Cookware Kit, White, 14Pcs",4.5,9,0,0,0,0,40,2/27/2019,2/27/2019,10/18/2010,0.9,ACCESSORIES,COOKWARE,KIT,7.50E+11
CB2427BR,"M-570 Wall Accessories Minikit, Brown",3.3,5.5,0,0,0,0,0,3/25/2019,3/25/2019,10/18/2010,0.66,ACCESSORIES,MISC,KIT,7.50E+11
CB2601,"M-162B Dishes & Silver Minikit, Blue",5.1,8.5,0,0,0,0,22,4/1/2019,4/1/2019,10/18/2010,1.02,ACCESSORIES,PLACE SETTINGS,KIT,7.50E+11
CB2604,"M-159B Chamber Pot Set Minikit, Blue",2.1,3.5,0,0,0,0,15,3/28/2019,3/28/2019,10/18/2010,0.42,ACCESSORIES,BED AND BATH,KIT,7.50E+11
CB2701,Frames***assorted,3,6,0,0,0,0,0,4/24/2019,4/24/2019,10/18/2010,0.6,ACCESSORIES,PICTURES & FRAMES,NONE,7.50E+11
CB2702,"Scissors, 2 Pcs",0.9,1.5,0,0,0,0,206,4/30/2019,4/30/2019,10/18/2010,0.18,ACCESSORIES,SEWING ROOM,NONE,7.50E+11
CB2703WH,"Sink Accessories, White",1.35,2.25,0,0,0,0,9,4/18/2019,4/18/2019,10/18/2010,0.27,ACCESSORIES,KITCHEN,NONE,7.50E+11
CB2705,Spice Rack,1.65,2.75,0,0,0,0,17,4/16/2019,4/16/2019,10/18/2010,0.33,ACCESSORIES,KITCHEN,NONE,7.50E+11
CB2706,Spoon Rack,1.95,3.25,0,0,0,0,32,10/3/2018,10/3/2018,10/18/2010,0.39,ACCESSORIES,KITCHEN,NONE,7.50E+11
CB2709,"Umbrellas,Walking Stick,Parasol,Black, 2",2.4,4,0,0,0,0,40,4/15/2019,4/15/2019,10/18/2010,0.48,ACCESSORIES,MISC,NONE,7.50E+11
CB2710,"Candlestick Table Kit, Brown",1.65,2.75,0,0,0,0,48,3/19/2019,3/19/2019,10/18/2010,0.33,ACCESSORIES,TABLE,KIT,7.50E+11
CB2710BK,"Candlestick Table Kit, Black",1.65,2.75,0,0,0,0,25,4/15/2019,4/15/2019,10/18/2010,0.33,ACCESSORIES,TABLE,KIT,7.50E+11
CB2710WH,"Candlestick Table Kit, White",1.65,2.75,0,0,0,0,56,4/15/2019,4/15/2019,10/18/2010,0.33,ACCESSORIES,CANDLESTICK,TABLE,7.50E+11
CB2711,School Clock,2.4,4,0,0,0,0,33,3/28/2019,3/28/2019,10/18/2010,0.48,ACCESSORIES,CLOCKS,NONE,7.50E+11
CB2712,Telephone,2.4,4,0,0,0,0,28,4/19/2019,4/19/2019,10/18/2010,0.48,ACCESSORIES,OFFICE,NONE,7.50E+11
CB2713,Straw Hat 2/Pcs.,1.65,2.75,0,0,0,0,0,3/21/2019,3/21/2019,10/18/2010,0.33,ACCESSORIES,HATS,NONE,7.50E+11
CB2715,Trivets & Irons,3,5,0,0,0,0,31,3/18/2019,3/18/2019,10/18/2010,0.6,ACCESSORIES,LAUNDRY,NONE,7.50E+11
CB2718,"Dinner Plates, 12Pc/White",5.7,9.5,0,0,0,0,67,4/15/2019,4/15/2019,10/18/2010,1.14,ACCESSORIES,PLACE SETTINGS,NONE,7.50E+11
CB2719,"Cups And Saucers/White, 24Pc",5.7,9.5,0,0,0,0,81,4/30/2019,4/30/2019,10/18/2010,1.14,ACCESSORIES,PLACE SETTINGS,NONE,7.50E+11
CB2720,"Soup Bowls & Salad Plates/White, 24Pc",5.7,9.5,0,0,0,0,48,4/2/2019,4/2/2019,10/18/2010,1.14,ACCESSORIES,BOWLS,NONE,7.50E+11
CB2721,Assrtd Tumblers-Rimmed/Nonrimmed 4Pk,2.09,3.49,0,0,0,0,80,4/15/2019,4/15/2019,2/18/2016,-0.29,ACCESSORIES,GLASSES & STEMWARE,NONE,7.50E+11
CB2722,"One Place Setting, 5Pc/White",1.8,3,0,0,0,0,128,4/23/2019,4/23/2019,10/18/2010,0.36,ACCESSORIES,PLACE SETTINGS,NONE,7.50E+11
CB2723,Salad Plates/ 12Pc,2.5,5,0,0,0,0,40,4/15/2019,4/15/2019,12/4/2012,0,ACCESSORIES,PLATES,NONE,7.50E+11
CB38G,"Cut Stemware, Green, 6/Pc",3.63,7.25,0,0,0,0,15,1/4/2019,1/4/2019,10/18/2010,0.73,ACCESSORIES,PLACE SETTINGS,NONE,7.50E+11
CB38P,"Cut Stemware, Pink, 6/Pc",3.63,7.25,0,0,0,0,15,3/8/2019,3/8/2019,10/18/2010,0.73,ACCESSORIES,PLACE SETTINGS,NONE,7.50E+11
CB39A,"Brown Framed Sepia Photos, 2/Pc",3.5,7,0,0,0,0,0,2/6/2019,2/6/2019,10/18/2010,0.7,ACCESSORIES,PICTURES & FRAMES,NONE,7.50E+11
CB39B,"Gold Framed Sepia Photos, 2/Pc",3.5,7,0,0,0,0,0,4/1/2019,4/1/2019,10/18/2010,0.7,ACCESSORIES,PICTURES & FRAMES,NONE,7.50E+11
CB41,Cake On Stand with Blue Candles & Server,6.5,13,0,0,0,0,12,4/1/2019,4/1/2019,10/18/2010,1.3,ACCESSORIES,CAKE PLATE,NONE,7.50E+11
CB42,"Rustic Silver Wash Accessories, 7Pc.",3,5.99,0,0,0,0,24,3/19/2019,3/19/2019,7/3/2018,-0.25,ACCESSORIES,BED AND BATH,NONE,7.50E+11
CB45,Sewing Machine Set,7.75,15.5,0,0,0,0,7,4/11/2019,4/11/2019,10/18/2010,1.55,ACCESSORIES,SEWING ROOM,NONE,7.50E+11
CB46,"Place Setting, Cobalt Blue, 8/Pc",5,10,0,0,0,0,3,4/18/2019,4/18/2019,10/18/2010,1,ACCESSORIES,PLACE SETTINGS,NONE,7.50E+11
CB47,Bath Accessories Set,6,12,0,0,0,0,4,4/19/2019,4/19/2019,10/18/2010,1.2,ACCESSORIES,BED AND BATH,NONE,7.50E+11
CB48,Bathroom Accessories Set,6,12,0,0,0,0,32,4/2/2019,4/2/2019,10/18/2010,1.2,ACCESSORIES,BED AND BATH,NONE,7.50E+11
CB49,Gold Frames with Photos,3,6,0,0,0,0,0,1/7/2019,1/7/2019,10/18/2010,0.6,ACCESSORIES,PICTURES & FRAMES,NONE,7.50E+11
CB50,Candy Dishes with Candy,6.6,13.2,0,0,0,0,4,4/18/2019,4/18/2019,10/18/2010,1.32,ACCESSORIES,CANDY DISH,NONE,7.50E+11
CB51,Gentleman'S Set,6.6,13.2,0,0,0,0,2,4/2/2019,4/2/2019,10/18/2010,1.32,ACCESSORIES,BED AND BATH,NONE,7.50E+11
CB53,Decorated Spoon Rack,5.5,11,0,0,0,0,18,1/4/2019,1/4/2019,10/18/2010,1.1,ACCESSORIES,KITCHEN,NONE,7.50E+11
CB54,Decorated Spice Chest,2,4,0,0,0,0,1,4/18/2019,4/18/2019,7/15/2016,-0.25,ACCESSORIES,KITCHEN,NONE,7.50E+11
CB55,Stereoscope,5.5,11,0,0,0,0,14,4/30/2019,4/30/2019,10/18/2010,1.1,ACCESSORIES,MISC,NONE,7.50E+11
CB56,Hat Rack,5.5,11,0,0,0,0,2,3/28/2019,3/28/2019,10/18/2010,1.1,ACCESSORIES,HATS,NONE,7.50E+11
CB57,Telephone,6.6,13.2,0,0,0,0,5,4/15/2019,4/15/2019,10/18/2010,1.32,ACCESSORIES,OFFICE,NONE,7.50E+11
CB58,School Clock,4.5,9,0,0,0,0,0,1/7/2019,1/7/2019,10/18/2010,0.9,ACCESSORIES,CLOCKS,NONE,7.50E+11
CB66A,"Candlesticks, Amber",2.75,5.5,0,0,0,0,1,4/30/2019,4/30/2019,10/18/2010,0.55,ACCESSORIES,CANDLESTICK,NONE,7.50E+11
CB66G,"Candlesticks, Green",2.75,5.5,0,0,0,0,0,1/16/2019,1/16/2019,10/18/2010,0.55,ACCESSORIES,CANDLESTICK,NONE,7.50E+11
CB66P,"Candlesticks, Pink",2.75,5.5,0,0,0,0,0,1/16/2019,1/16/2019,10/18/2010,0.55,ACCESSORIES,CANDLESTICK,NONE,7.50E+11
CB68A,"Candy Dishes, 3Pc Amber",3.75,7.5,0,0,0,0,20,4/11/2019,4/11/2019,10/18/2010,0.75,ACCESSORIES,CANDY DISH,NONE,7.50E+11
CB68B,"Candy Dishes, 3Pc, Blue",3.75,7.5,0,0,0,0,10,4/22/2019,4/22/2019,10/18/2010,0.75,ACCESSORIES,CANDY DISH,NONE,7.50E+11
CB68CL,"Candy Dishes, 3Pc, Clear",3.75,7.5,0,0,0,0,11,4/30/2019,4/30/2019,10/18/2010,0.75,ACCESSORIES,CANDY DISH,NONE,7.50E+11
CB68CR,"Candy Dishes, 3Pc, Cranberry",3.75,7.5,0,0,0,0,5,4/30/2019,4/30/2019,10/18/2010,0.75,ACCESSORIES,CANDY DISH,NONE,7.50E+11
CB68DA,"Candy Dishes, 3Pc, Dark Amber",3.75,7.5,0,0,0,0,5,4/15/2019,4/15/2019,10/18/2010,0.75,ACCESSORIES,CANDY DISH,NONE,7.50E+11
CB68EG,"Candy Dishes, 3Pc, Emerald Green",3.75,7.5,0,0,0,0,13,4/23/2019,4/23/2019,10/18/2010,0.75,ACCESSORIES,CANDY DISH,NONE,7.50E+11
CB68G,"Candy Dishes, 3Pc Green",3.75,7.5,0,0,0,0,13,4/18/2019,4/18/2019,8/23/2012,0.5,ACCESSORIES,CANDY DISH,NONE,7.50E+11
CB68J,"Candy Dish Set, 3Pc Jadite",3.75,7.5,0,0,0,0,7,4/22/2019,4/22/2019,10/18/2010,0.75,ACCESSORIES,CANDY DISH,NONE,7.50E+11
CB68MG,"Candy Dishes, 3Pc, Milkglass",3.75,7.5,0,0,0,0,9,4/23/2019,4/23/2019,10/18/2010,0.75,ACCESSORIES,CANDY DISH,NONE,7.50E+11
CB68P,"Candy Dishes, 3Pc Pink",3.75,7.5,0,0,0,0,37,4/30/2019,4/30/2019,10/18/2010,0.75,ACCESSORIES,CANDY DISH,NONE,7.50E+11
CB68R,"Candy Dishes, 3Pc, Red",3.75,7.5,0,0,0,0,11,4/30/2019,4/30/2019,10/18/2010,0.75,ACCESSORIES,CANDY DISH,NONE,7.50E+11
CB70A,"Cake Plate with 2 Candlesticks, Amber",3.5,7,0,0,0,0,0,1/7/2019,1/7/2019,10/18/2010,0.7,ACCESSORIES,CAKE PLATE,NONE,7.50E+11
CB70C,"Cake Plate with 2 Candlesticks, Clear",3.5,7,0,0,0,0,0,3/14/2019,3/14/2019,10/18/2010,0.7,ACCESSORIES,CAKE PLATE,NONE,7.50E+11
CB70G,"Cake Plate with 2 Candlesticks, Green",3.5,7,0,0,0,0,0,1/7/2019,1/7/2019,10/18/2010,0.7,ACCESSORIES,CAKE PLATE,NONE,7.50E+11
CB70J,"Cake Plate with 2 Candlesticks, Jadite",3.5,7,0,0,0,0,0,1/9/2019,1/9/2019,10/18/2010,0.7,ACCESSORIES,CAKE PLATE,NONE,7.50E+11
CB70P,"Cake Plate with 2 Candlesticks, Pink",3.5,7,0,0,0,0,2,4/30/2019,4/30/2019,10/18/2010,0.7,ACCESSORIES,CAKE PLATE,NONE,7.50E+11
CB70W,"Cake Plate with 2 Candlesticks, White",3.5,7,0,0,0,0,8,3/28/2019,3/28/2019,10/18/2010,0.7,ACCESSORIES,CAKE PLATE,NONE,7.50E+11
CB87G,Large Mirrored Tray-Gold,3,6,0,0,0,0,22,4/15/2019,4/15/2019,4/24/2013,0.5,ACCESSORIES,MISC,NONE,7.50E+11
CB88A,"Pitcher with 4 Glasses, Amber",3.38,6.75,0,0,0,0,12,3/28/2019,3/28/2019,10/18/2010,0.68,ACCESSORIES,PITCHERS,NONE,7.50E+11
CB88B,"Pitcher with 4 Glasses, Blue",3.38,6.75,0,0,0,0,12,3/28/2019,3/28/2019,10/18/2010,0.68,ACCESSORIES,PITCHERS,NONE,7.50E+11
CB88CR,"Pitcher with 4 Glasses, Cranberry",3.38,6.75,0,0,0,0,11,3/28/2019,3/28/2019,10/18/2010,0.68,ACCESSORIES,PITCHERS,NONE,7.50E+11
CB88DA,"Pitcher with 4 Glasses, Dark Amber",3.38,6.75,0,0,0,0,15,2/26/2019,2/26/2019,10/18/2010,0.68,ACCESSORIES,PITCHERS,NONE,7.50E+11
CB88EG,"Pitcher with 4 Glasses, Emerald Green",3.38,6.75,0,0,0,0,8,4/19/2019,4/19/2019,10/18/2010,0.68,ACCESSORIES,PITCHERS,NONE,7.50E+11
CB88G,"Pitcher with 4 Glasses, Green",3.38,6.75,0,0,0,0,13,3/28/2019,3/28/2019,10/18/2010,0.68,ACCESSORIES,PITCHERS,NONE,7.50E+11
CB88J,"Pitcher & Glasses Set, Jadite",3.38,6.76,0,0,0,0,0,4/16/2019,4/16/2019,5/6/2016,0.02,ACCESSORIES,PITCHERS,NONE,7.50E+11
CB88P,"Pitcher with 4 Glasses, Pink",3.38,6.75,0,0,0,0,35,4/1/2019,4/1/2019,10/18/2010,0.68,ACCESSORIES,PITCHERS,NONE,7.50E+11
CB88R,"Pitcher with 4 Glasses, Red",3.38,6.75,0,0,0,0,21,2/26/2019,2/26/2019,10/18/2010,0.68,ACCESSORIES,PITCHERS,NONE,7.50E+11
CB88W,"Pitcher with 4 Glasses, White",3.38,6.75,0,0,0,0,15,2/26/2019,2/26/2019,10/18/2010,0.68,ACCESSORIES,PITCHERS,NONE,7.50E+11
CB89A,"Dinner Bells, 2Pc, Amber",1.75,3.5,0,0,0,0,21,2/5/2019,2/5/2019,10/18/2010,0.35,ACCESSORIES,KITCHEN,NONE,7.50E+11
CB89G,"Dinner Bells, 2Pc, Green",1.75,3.5,0,0,0,0,20,4/15/2019,4/15/2019,10/18/2010,0.35,ACCESSORIES,KITCHEN,NONE,7.50E+11
CB89J,"Dinner Bells, 2Pc Jadite",1.75,3.5,0,0,0,0,5,4/18/2019,4/18/2019,9/17/2015,-0.87,ACCESSORIES,KITCHEN,NONE,7.50E+11
CB89P,Dinner Bells 2/Pc Pink,1.75,3.5,0,0,0,0,15,2/26/2019,2/26/2019,10/18/2010,0.35,ACCESSORIES,KITCHEN,NONE,7.50E+11
CB99/110A,"4 Place Amber Dishes/Stemware, Kit, 24 pc",5,10,0,0,0,0,83,3/26/2019,3/26/2019,6/17/2016,-2,ACCESSORIES,PLACE SETTINGS,KIT,7.50E+11
CB99/110B,"4 Place Blue Dishes/Stemware, Kit, 24 pc",5,10,0,0,0,0,18,4/30/2019,4/30/2019,6/17/2016,-2,ACCESSORIES,PLACE SETTINGS,KIT,7.50E+11
CB99/110C,"4 Place Cranberry Dishes/Stemware Kit, 24 pc",5,10,0,0,0,0,23,4/25/2019,4/25/2019,9/17/2015,1.75,ACCESSORIES,PLACE SETTINGS,KIT,7.50E+11
CB99/110CL,"4-Place Clear Dishes/Stemware Kit, 24pc",5,10,0,0,0,0,14,3/26/2019,3/26/2019,9/17/2015,1.75,ACCESSORIES,PLACE SETTINGS,KIT,7.50E+11
CB99/110G,"4 Place Green Dishes/Stemware Kit, 24 pc",5,10,0,0,0,0,6,3/26/2019,3/26/2019,6/17/2016,-2,ACCESSORIES,PLACE SETTINGS,KIT,7.50E+11
CB99/110R,"4 Place Setting Ruby Dishes/Stemware Kit, 24 pc",5,10,0,0,0,0,29,1/4/2019,1/4/2019,9/17/2015,1.75,ACCESSORIES,PLACE SETTINGS,KIT,7.50E+11
CB99/110W,"4 Place White Dishes/Stemware Kit, 24 pc",5,10,0,0,0,0,0,7/11/2018,7/11/2018,9/17/2015,1.75,ACCESSORIES,PLACE SETTINGS,KIT,7.50E+11
CBDF,"Dress Form, 2/Pk",5,9.99,0,0,0,0,103,4/30/2019,4/30/2019,1/30/2019,1,ACCESSORIES,SEWING ROOM,NONE,7.50E+11
CBSM,Kit: Sewing Machine Parts,3.25,6.49,0,0,0,0,41,5/2/2019,5/2/2019,1/30/2019,0.25,ACCESSORIES,SEWING ROOM,NONE,7.50E+11
CLA04252,"Dressmaker Set, Assorted Fabric, 1 Set",2,3.99,0,0,0,0,250,11/23/2016,6/22/2016,7/1/2014,0.25,ACCESSORIES,SEWING ROOM,NONE,7.32E+11
CLA10002,"Victorian Potty Chair with Pot, Walnut",5.25,10.49,0,0,0,0,215,4/5/2019,4/5/2019,2/28/2014,1.5,ACCESSORIES,BABY,NONE,7.32E+11
CLA10679,"Tray, Mahogany, 3/Pk",5.5,10.99,0,0,0,0,250,11/23/2016,5/18/2013,5/18/2013,0.7,ACCESSORIES,KITCHEN,NONE,7.32E+11
CLA90711,Table Setting/12: Spring Meadow,0.55,1.1,0,0,0,0,250,11/23/2016,3/10/2010,9/17/2013,-0.01,ACCESSORIES,PLACE SETTINGS,NONE,7.32E+11
CLA90712,Table Setting/12: Christmas Holly,0.55,1.1,0,0,0,0,179,4/15/2019,4/15/2019,9/17/2013,-0.01,ACCESSORIES,PLACE SETTINGS,NONE,7.32E+11
CLA90713,Table Setting/12: Bombay,0.55,1.1,0,0,0,0,250,11/23/2016,3/10/2010,9/17/2013,-0.01,ACCESSORIES,PLACE SETTINGS,NONE,7.32E+11
CLA90714,Table Setting/12: Poppies,0.55,1.1,0,0,0,0,250,11/23/2016,3/10/2010,9/17/2013,-0.01,ACCESSORIES,PLACE SETTINGS,NONE,7.32E+11
CLA90715,Table Setting/12: China Willow,0.55,1.1,0,0,0,0,250,11/23/2016,3/10/2010,9/17/2013,-0.01,ACCESSORIES,PLACE SETTINGS,NONE,7.32E+11
CLA90716,Table Setting/12: Very Berry,0.55,1.1,0,0,0,0,250,11/23/2016,3/10/2010,9/17/2013,-0.01,ACCESSORIES,PLACE SETTINGS,NONE,7.32E+11
CLA90717,Table Setting/12: Kimberly'S Kitchen,0.55,1.1,0,0,0,0,250,11/23/2016,3/10/2010,9/17/2013,-0.01,ACCESSORIES,PLACE SETTINGS,NONE,7.32E+11
CLA90718,Table Setting 12/: Oriental Garden,0.55,1.1,0,0,0,0,250,11/23/2016,3/10/2010,9/17/2013,-0.01,ACCESSORIES,PLACE SETTINGS,NONE,7.32E+11
CLA90719,Table Setting/12: Country Charm,0.55,1.1,0,0,0,0,250,11/23/2016,3/10/2010,9/17/2013,-0.01,ACCESSORIES,PLACE SETTINGS,NONE,7.32E+11
CLA90720,Table Setting/12: Fruit Basket,0.55,1.09,0,0,0,0,250,11/23/2016,3/10/2010,12/10/2011,0.02,ACCESSORIES,PLACE SETTINGS,NONE,7.32E+11
